G01,00:00:00,23:59:30
G03,00:00:00,23:59:30
G05,00:00:00,23:59:30
G06,00:00:00,23:59:30
G07,00:00:00,23:59:30
G08,00:00:00,23:59:30
G09,00:00:00,23:59:30
G10,00:00:00,23:59:30
G12,00:00:00,23:59:30
G15,00:00:00,23:59:30
G17,00:00:00,23:59:30
G24,00:00:00,23:59:30
G25,00:00:00,23:59:30
G26,00:00:00,23:59:30
G27,00:00:00,23:59:30
G29,00:00:00,23:59:30
G30,00:00:00,23:59:30
G31,00:00:00,23:59:30
G32,00:00:00,23:59:30
